mes,idade,renda_mensal,tempo_emprego_anos,divida_existente,utilizacao_credito,atrasos_12m,valor_emprestimo,prob_default_real,default,score
11,48.0,6347.13,0.6,2526.24,0.066,2,7830.47,0.09324160151653399,0,0.08879426484516717
11,22.0,2853.08,4.3,1840.06,0.26,0,9211.24,0.10683698599240414,0,0.10842112984185515
11,38.0,5995.83,12.9,5178.4,0.217,0,1605.29,0.022115640458475905,0,0.01840770966342011
11,48.0,3569.07,9.5,2546.03,0.412,0,4629.75,0.053926959335790524,0,0.048965934826428574
11,57.0,3437.53,9.5,2536.62,0.259,0,5202.39,0.039876432133723216,0,0.03299979855793909
11,47.0,3639.48,1.8,3204.37,0.115,0,2342.99,0.048164036538498094,0,0.03902290770007984
11,27.0,5098.18,6.0,2002.68,0.332,1,9196.32,0.10529878285870124,0,0.11344673339170616
11,28.0,3639.17,7.6,3644.33,0.248,1,5916.45,0.1273730365834637,0,0.12488294928243375
11,41.0,4775.32,11.6,4107.65,0.065,0,7519.51,0.03011998197297003,0,0.02498827809715918
11,46.0,3652.67,1.5,7698.65,0.199,0,3932.79,0.1154341029104125,0,0.09644480054168166
11,38.0,2109.3,7.2,4939.35,0.249,2,3329.37,0.29145090115134886,0,0.2779550041102255
11,33.0,4211.17,1.3,2420.45,0.319,0,3697.04,0.06820035700932316,0,0.06508753249438413
11,47.0,4392.82,0.1,2581.91,0.165,0,4651.68,0.048969342194564586,0,0.0421738935017237
11,50.0,1924.95,3.3,623.33,0.17,0,3972.88,0.05723931675256246,0,0.04781544510018623
11,35.0,3145.67,7.3,2818.98,0.029,0,7729.34,0.05170163964027932,0,0.04416517117401444
11,38.0,5012.19,1.2,2712.97,0.346,0,18639.19,0.12833156502299706,0,0.14113170456786286
11,45.0,3866.58,0.2,1245.78,0.101,2,6576.65,0.15525229572100152,0,0.14898747468893278
11,34.0,4388.31,2.3,2720.16,0.637,0,1856.37,0.0969206737042952,0,0.10134117832793416
11,48.0,3028.7,1.1,495.23,0.167,0,5311.0,0.05162096629938163,0,0.04476700501387628
11,33.0,2701.07,2.4,6879.85,0.032,0,2713.79,0.10462058901792223,0,0.08484063569692667
11,49.0,4220.26,12.7,1442.77,0.646,0,4008.47,0.04562131626034975,0,0.04496887852789873
11,30.0,929.63,6.8,1059.57,0.334,1,4828.01,0.19634038825477015,0,0.19550091726974467
11,64.0,4546.45,2.3,4657.42,0.17,0,4317.49,0.044985533996612474,0,0.03523727480920608
11,37.0,5797.76,2.0,3560.96,0.282,2,2929.18,0.14051507182095713,0,0.1414308281957743
11,45.0,5023.86,12.7,293.44,0.225,0,6380.3,0.01775875171077021,0,0.015683155145681034
11,52.0,3654.93,11.0,2957.18,0.399,0,1813.58,0.0406822900162717,0,0.03476167420432052
11,37.0,6005.53,4.6,1481.93,0.323,0,5962.1,0.032808863847996785,0,0.03187475474047525
11,42.0,5954.37,2.2,3719.56,0.274,0,3130.6,0.03880152937563893,1,0.034807308959287374
11,39.0,1859.83,7.9,440.74,0.14,0,5649.65,0.052061672630751885,0,0.04501370492581913
11,62.0,3056.66,5.4,1576.77,0.201,0,2509.04,0.03568567581396189,0,0.02799150673526252
11,57.0,3807.35,4.2,1032.72,0.125,0,5517.86,0.03170699285873755,0,0.025805095226793428
11,31.0,3939.64,6.7,5253.03,0.369,0,9785.5,0.12408772515327705,0,0.12410206379378873
11,27.0,4641.0,0.7,3982.45,0.068,0,3650.63,0.054716493442732946,0,0.048158373473187535
11,44.0,4594.99,13.3,4638.44,0.388,0,3610.82,0.04179078756462708,0,0.03690990840451069
11,40.0,3920.6,18.0,1306.63,0.261,0,6101.25,0.02305294722581857,0,0.020283874389759367
11,56.0,4861.48,2.2,4446.03,0.258,1,5461.81,0.1001176023795289,0,0.089909528612913
11,43.0,3362.05,14.7,644.44,0.293,0,2462.99,0.024524497843860314,0,0.021023619743533246
11,39.0,6789.47,7.9,11385.4,0.362,1,8551.09,0.18629193341694625,1,0.18108082624214897
11,28.0,8353.89,14.2,571.86,0.277,0,7364.85,0.009310288959798702,0,0.009277787045413328
11,33.0,6440.79,12.5,7494.71,0.183,0,9330.51,0.04382960425900447,0,0.03948727756308847
11,31.0,5052.08,1.1,4464.3,0.322,0,6457.2,0.08743638215808423,0,0.08588872188394157
11,34.0,4283.5,1.5,2811.83,0.334,2,12630.95,0.32332728032145663,0,0.35578773650201556
11,34.0,3573.76,1.5,1396.79,0.278,1,1926.95,0.10557011682352367,0,0.10193906569943946
11,34.0,4928.43,0.5,2569.74,0.048,0,10529.72,0.05500193309977324,0,0.05094389975145349
11,39.0,4089.91,2.5,1508.54,0.629,0,4044.2,0.09243517427880367,0,0.09728797936151225
11,45.0,5947.98,2.3,4386.05,0.364,0,3744.4,0.049615846800383674,0,0.045618176960582554
11,49.0,2993.54,2.1,2851.11,0.682,0,3438.44,0.14123829997903706,1,0.14249301832358394
11,47.0,6036.48,2.1,1019.18,0.343,1,6340.26,0.06131546323425795,0,0.061448485018119336
11,23.0,4346.4,0.3,1919.0,0.212,0,7332.87,0.07455222603198564,0,0.07442190471503872
11,25.0,4732.58,1.0,2726.16,0.321,0,3892.58,0.06994353450195581,0,0.06925954641066243
11,34.0,3261.84,1.8,3680.6,0.16,4,5635.21,0.5594259418652883,1,0.5783934928123265
11,26.0,3563.52,11.0,10586.42,0.106,0,19573.3,0.2448632439401414,1,0.23737390053914614
11,43.0,5230.27,13.1,9077.62,0.254,0,3515.94,0.05344398689028384,0,0.04367247540043902
11,38.0,6893.85,1.7,5606.58,0.175,0,4035.0,0.037520719094943006,0,0.033016461033419466
11,39.0,1561.95,5.9,2611.36,0.188,2,9996.06,0.32690845897827125,1,0.3266358272046685
11,52.0,3611.45,9.5,660.52,0.03,0,2235.55,0.01727398775287457,0,0.013061793494400386
11,34.0,1913.07,3.5,852.73,0.463,0,5555.58,0.12419022530788244,1,0.12542680961874492
11,26.0,3223.95,7.0,1948.46,0.577,0,1468.95,0.08937316277915716,0,0.09221878988346283
11,36.0,5208.29,18.6,591.12,0.619,0,2465.75,0.022112067315516244,0,0.022226000402983278
11,18.0,5066.63,0.9,2508.0,0.177,0,2710.7,0.04953249367700626,0,0.04733901784442195
11,36.0,6860.23,0.4,4707.31,0.082,0,3170.83,0.029714531693461048,0,0.025450466023642107
11,18.0,4030.09,5.1,1876.81,0.238,1,2634.37,0.09591515463655113,0,0.09648093266552357
11,38.0,1698.07,3.6,1892.71,0.13,0,5434.33,0.08337850221785491,0,0.07241344241921531
11,50.0,3945.95,1.8,1363.85,0.075,0,9896.36,0.047176086961581765,0,0.04098844954584539
11,44.0,6102.66,12.4,2271.35,0.101,1,13623.21,0.04152501688447381,0,0.039566141516600706
11,42.0,5751.91,9.3,9189.58,0.045,0,2937.43,0.03992695859282862,0,0.030417320999347342
11,44.0,5048.58,1.5,2686.59,0.51,0,7074.23,0.08150589033173238,1,0.08318478312209676
11,30.0,3220.81,7.4,4955.46,0.23,0,8993.45,0.107505636769586,0,0.10127317508362134
11,18.0,6586.86,8.8,1437.63,0.347,0,5221.09,0.027234523684751086,0,0.028356290488427933
11,25.0,3870.81,2.0,6404.92,0.792,0,7004.06,0.3079108145774128,1,0.3459796374436319
11,45.0,1986.53,0.5,2005.14,0.276,1,6185.86,0.19652096368574337,0,0.18822493636050408
11,49.0,2848.1,9.5,3799.75,0.208,1,6181.19,0.10880927010490193,1,0.09602358073406367
11,53.0,4357.63,0.5,1523.31,0.383,2,3400.51,0.16846458823604263,0,0.1680898112925894
11,24.0,2225.07,3.3,5078.94,0.2,1,1813.54,0.210597874287217,0,0.19784899086532723
11,51.0,2833.56,1.1,481.1,0.231,0,4128.44,0.05471836065856398,0,0.04741575614617748
11,24.0,2409.7,13.1,1287.47,0.336,1,3349.49,0.100205866057822,0,0.09942449680137587
11,43.0,4299.95,0.6,2710.23,0.113,0,4277.23,0.046704527868617125,0,0.03974820832984666
11,44.0,2705.51,0.6,1266.58,0.124,1,7948.4,0.1312426356380472,0,0.12243317123269971
11,31.0,4844.95,6.0,5108.98,0.125,1,10075.25,0.12241591191770095,0,0.11862318498453557
11,47.0,3697.9,1.2,868.38,0.452,0,5299.49,0.07369778748181413,0,0.07180352472903041
11,18.0,1418.23,0.7,692.67,0.354,1,2718.92,0.2347979217657211,0,0.24566623742145294
11,27.0,3562.04,0.9,4691.55,0.386,3,4045.47,0.5264334239964018,0,0.5585393628747649
11,29.0,2378.72,4.5,6958.33,0.529,0,3340.28,0.23416745926201904,0,0.23113151154460615
11,45.0,4681.46,1.3,2138.98,0.015,0,5229.02,0.03231617170538432,0,0.026592731497201847
11,45.0,2966.44,2.4,1656.7,0.319,0,3891.79,0.07106133962118397,0,0.06436186470697589
11,40.0,5598.13,9.5,1283.25,0.221,0,7718.16,0.02402338683972594,0,0.02212967997932315
11,40.0,6393.79,1.0,8593.1,0.041,2,3216.41,0.16463940598053742,0,0.1470535411613338
11,52.0,2645.43,8.8,604.67,0.693,0,14642.98,0.14332983624327436,1,0.15842776159553165
11,34.0,5628.01,7.5,8621.36,0.306,1,2353.87,0.12605857030817091,0,0.11651365044530503
11,33.0,2481.15,8.9,3251.74,0.035,1,5726.49,0.10148628082705197,0,0.08916700049368774
11,36.0,3487.71,2.1,3432.34,0.359,2,2196.74,0.25819077524672535,0,0.2614416400274721
11,27.0,3329.43,3.2,768.48,0.409,0,8299.47,0.09920015129395242,1,0.10494439235517276
11,45.0,2903.87,6.1,6971.78,0.302,0,5031.34,0.12573415714219263,0,0.10921084291875831
11,24.0,4288.15,0.2,2008.03,0.219,0,5447.31,0.06943070645578261,0,0.06783011177159716
11,36.0,6252.06,5.4,5514.89,0.215,0,3138.1,0.0373269592113776,1,0.032740263020404704
11,48.0,4487.83,0.6,1579.49,0.518,1,8458.91,0.1580123281115847,0,0.16905962946822384
11,35.0,3519.92,1.7,1672.49,0.411,0,6777.89,0.0976338216811274,0,0.09871853636484308
11,26.0,1982.98,8.3,2035.14,0.407,1,3741.69,0.17595501346629844,0,0.17944251094208458
11,42.0,1177.13,5.0,3950.86,0.278,1,4874.25,0.23364447288681311,0,0.21722563557832658
11,46.0,3161.8,4.9,3865.94,0.078,0,3148.99,0.05035638892133308,0,0.03993668553172663
11,43.0,1739.72,1.3,2201.59,0.569,0,3027.3,0.16221459979253283,0,0.15998975772887236
11,44.0,2191.71,5.5,702.34,0.611,0,3613.19,0.10411590002049438,0,0.10446760895749838
11,30.0,4035.25,0.7,229.46,0.475,1,4285.63,0.13559239688408226,0,0.1478040535493419
11,62.0,2211.58,16.7,4876.96,0.176,1,4919.07,0.07701903823871908,0,0.06034573745743917
11,49.0,2683.65,1.5,1294.94,0.171,0,4807.05,0.06009979636592578,0,0.05123909085714699
11,31.0,4071.05,8.8,3768.32,0.409,1,3188.81,0.11762526512776529,0,0.11739986279193453
11,40.0,4091.86,12.6,1516.99,0.174,1,7183.35,0.05301493445933939,0,0.048863627515164994
11,40.0,3064.48,0.9,1504.39,0.196,0,8473.97,0.08196749993532049,0,0.0763870017975226
11,40.0,1827.82,0.0,160.1,0.46,0,7760.49,0.14548391859443335,0,0.14890757863048873
11,43.0,3020.63,10.4,4894.27,0.262,0,6996.07,0.07784365538496664,0,0.06818671632586726
11,38.0,3876.49,7.2,910.52,0.474,0,1406.31,0.04659767578006795,0,0.04462541104394071
11,45.0,3689.69,0.8,1177.05,0.277,1,2983.25,0.09643253935318005,0,0.09060136189055076
11,48.0,5783.36,8.9,5093.63,0.049,0,2335.08,0.020164441408418565,0,0.015378021955455226
11,42.0,2884.44,8.3,5400.26,0.079,1,2025.72,0.10015416548140614,0,0.08222716715577869
11,31.0,1964.69,3.1,3902.77,0.313,0,8707.63,0.17795546013285565,0,0.1742054854065564
11,51.0,3155.78,14.7,1278.97,0.249,0,11470.92,0.04044078846171115,0,0.036158486732941565
11,37.0,3083.26,4.4,2705.05,0.234,1,4933.41,0.1292257293908761,0,0.1224140410515816
11,40.0,3833.17,2.9,2042.84,0.227,0,6220.87,0.05959551778387388,0,0.05450556990615739
11,33.0,6651.57,0.1,430.73,0.687,0,4106.62,0.053863460852639516,0,0.061736576352466224
11,52.0,2222.96,15.3,3836.92,0.325,0,8820.59,0.07033270044759965,0,0.06110025339303611
11,32.0,4235.15,0.7,5922.92,0.192,0,5653.41,0.10349231714877645,0,0.0943255587836343
11,37.0,4395.64,1.8,820.35,0.188,0,3786.85,0.03846071222011509,0,0.03473147620553973
11,66.0,3294.39,6.5,3806.78,0.63,0,6510.35,0.10571991354076456,0,0.09925280409366333
11,18.0,3743.36,0.0,2912.4,0.062,1,4488.08,0.12964868927768128,0,0.12556796378874938
11,29.0,3569.76,3.9,577.22,0.108,1,5419.68,0.08043020180740183,1,0.07680366442674977
11,50.0,3700.32,0.9,2751.13,0.076,2,6951.17,0.17556046362093805,0,0.16259184722613265
11,39.0,9434.04,0.1,3823.58,0.255,1,32211.46,0.15645162419516806,0,0.1999725264602582
11,44.0,4595.06,5.1,2323.67,0.106,0,12005.35,0.04780888188054387,0,0.04342416533554431
11,24.0,2351.67,4.6,2370.34,0.131,0,5297.6,0.08258766063921762,0,0.07550671715641952
11,36.0,3770.71,6.6,770.86,0.1,0,3072.16,0.028725279027256845,0,0.024402058533257012
11,37.0,11377.98,4.8,2987.95,0.295,0,1592.77,0.006372827561288477,0,0.0060060498734190145
11,38.0,3372.46,2.9,7478.0,0.045,0,9340.57,0.12736060136494343,0,0.10912275896120338
11,39.0,897.08,3.3,1555.42,0.19,1,8603.38,0.220865024347402,0,0.2121378920088515
11,18.0,2647.15,1.2,5597.88,0.097,0,3590.4,0.13074593705254556,0,0.11799582649181982
11,36.0,3308.61,0.4,1339.81,0.103,0,4704.17,0.05596749357519852,0,0.049294694017010796
11,54.0,3361.02,9.9,2119.96,0.326,1,5453.43,0.08148811221228393,0,0.07405886389053039
11,35.0,7228.18,5.9,1664.52,0.086,0,6614.6,0.015468424292892203,0,0.01392448345123959
11,28.0,4509.17,0.7,3371.33,0.371,0,11240.22,0.12850280837561084,0,0.1368267133581475
11,31.0,2866.36,1.5,795.41,0.29,1,2561.82,0.12747167144211005,0,0.12580024009627486
11,51.0,4383.55,9.9,811.74,0.14,1,6883.11,0.041955374526052636,0,0.03698724442427807
11,18.0,3232.71,16.1,3478.66,0.361,2,5483.02,0.19968032161489732,1,0.21213782524426125
11,45.0,3260.24,7.8,2747.32,0.46,0,3808.28,0.07123916443357807,0,0.06633031328161193
11,42.0,6897.18,4.2,5900.53,0.334,0,7355.7,0.05136554099376662,0,0.04852919127808737
11,29.0,7680.76,10.2,7054.57,0.121,0,4648.74,0.023780726924958195,0,0.02060054377380048
11,71.0,4647.54,4.9,1940.95,0.164,0,4721.1,0.02360464653351692,0,0.01816274290366033
11,48.0,2770.41,6.0,325.79,0.213,0,5749.65,0.04539963376760102,0,0.03952094225871391
11,40.0,7683.46,8.8,6512.36,0.122,0,3908.9,0.019976476538449462,0,0.016556114004002344
11,51.0,4480.61,2.2,4780.09,0.328,1,6817.16,0.14617752580013715,0,0.13882205349022372
11,45.0,3986.45,7.7,3645.86,0.31,1,4029.21,0.09573114925962721,0,0.08840268598261013
11,42.0,2671.53,1.2,1510.2,0.254,0,11442.29,0.11295273102964376,0,0.10969731958590262
11,40.0,3404.03,1.1,5258.51,0.279,1,5509.16,0.20712945394014587,0,0.19794473083510972
11,32.0,10198.0,8.3,3045.95,0.126,1,3515.65,0.012336433452484167,0,0.011626713741175269
11,50.0,1537.7,4.1,2088.35,0.224,0,5735.26,0.0899760222185905,0,0.07721433480075252
11,37.0,12990.77,2.7,1560.68,0.397,0,8060.66,0.006456868778823058,0,0.0070349519134535595
11,51.0,7746.51,3.7,603.81,0.546,0,2235.91,0.018589888005105734,0,0.018318524659441043
11,51.0,7067.57,19.1,1667.08,0.285,2,9260.64,0.03622270257862769,0,0.035645279070001853
11,49.0,4396.87,11.2,3064.2,0.431,0,5826.34,0.04578598168306339,0,0.04205429185307073
11,33.0,2945.42,3.5,5689.4,0.216,0,4840.71,0.11879109927879565,0,0.10629943474471404
11,29.0,2900.34,4.0,2443.32,0.037,2,3487.18,0.17348833029635027,0,0.16324228846622604
11,38.0,2045.63,4.8,2968.99,0.366,0,5846.08,0.12349640242670733,1,0.11680372683806134
11,38.0,3199.0,7.8,3631.34,0.459,0,3159.52,0.08544462861370221,0,0.08067057829295174
11,34.0,3316.84,10.3,4129.03,0.197,0,1817.82,0.04822789802351738,0,0.040628834188520986
11,49.0,4561.66,0.8,1451.69,0.111,3,3440.9,0.18664235627390707,0,0.1797891435447642
11,48.0,2038.01,4.9,4202.37,0.111,0,4288.65,0.07900488229992153,0,0.06338408650404397
11,46.0,2350.16,1.3,1466.25,0.159,0,6677.99,0.07679963289041304,1,0.06720712826956785
11,54.0,2056.93,4.9,2432.59,0.142,0,4405.45,0.06070392291498708,0,0.04868140589716094
11,41.0,4243.16,0.9,2056.03,0.732,2,2772.36,0.3171842475726878,0,0.35638512881886997
11,26.0,4922.52,8.3,1398.58,0.118,0,3531.39,0.024610478329959124,0,0.021991823410722137
11,53.0,6585.77,5.4,1631.58,0.038,3,4965.75,0.08307608798537101,0,0.07736494051715423
11,43.0,2518.12,10.0,1479.54,0.193,1,6787.23,0.09109092595277404,0,0.08328563676183184
11,50.0,3284.92,14.5,1344.45,0.101,0,7380.47,0.024559127539514766,0,0.019876792531173002
11,43.0,2391.61,13.6,1463.96,0.257,0,2487.45,0.03645249389526832,0,0.030551672642472515
11,32.0,2475.03,0.8,1650.21,0.503,1,5042.1,0.2461177237929326,0,0.2625602660813846
11,25.0,4492.18,2.4,2763.14,0.211,2,7236.26,0.21529941005776249,0,0.22769593714539174
11,49.0,12104.12,3.3,2906.58,0.5,1,3176.28,0.014495655754714152,0,0.015245417404083328
11,34.0,2868.74,7.8,1579.43,0.325,1,12089.71,0.16974737305724935,0,0.17870694729316614
11,50.0,1712.84,0.1,3212.5,0.332,0,3838.19,0.1328706645571292,0,0.11781077940401662
11,18.0,8698.65,13.0,1135.17,0.578,1,8184.36,0.03749364741027093,0,0.046336737009531954
11,45.0,1714.02,2.6,7810.65,0.139,0,6943.66,0.19231998277759146,0,0.16200383462996118
11,44.0,3116.24,5.0,1384.67,0.094,0,3484.65,0.038128316573076394,0,0.03131855567921515
11,56.0,3709.46,19.7,2183.28,0.377,1,4954.68,0.04455073410549775,0,0.039307075092941686
11,34.0,5664.58,10.7,2569.52,0.468,0,9721.24,0.04912256060537479,0,0.05145782360237465
11,38.0,6795.65,2.2,1562.22,0.354,0,3757.69,0.028002207600182336,0,0.02716012232587765
11,56.0,3256.24,3.3,5393.99,0.209,0,5370.3,0.08353790962276438,0,0.06857976345412455
11,53.0,8644.31,7.3,1583.22,0.568,0,2315.01,0.013680977592416403,0,0.01330967895923634
11,32.0,3297.0,6.8,584.13,0.096,0,5882.83,0.03874508592721502,0,0.034378420271215286
11,27.0,2001.18,6.1,4208.67,0.035,0,4014.78,0.0826412095604964,0,0.06952070148246901
11,39.0,3535.46,0.1,937.66,0.102,1,6386.43,0.0977709404765799,0,0.09148792039180802
11,49.0,3235.25,1.1,1041.4,0.237,0,3222.18,0.052105446480590234,0,0.045106162932209
11,46.0,2958.22,1.3,2783.91,0.302,0,5766.73,0.09418075920534645,0,0.08582371403233678
11,37.0,5628.35,1.4,900.25,0.259,1,4125.23,0.060406490722722056,1,0.05962628849194905
11,62.0,1830.59,0.5,593.78,0.223,1,1314.28,0.10205487649082827,0,0.08591256049309832
11,35.0,4741.48,8.2,6147.71,0.599,0,5135.5,0.1131516376651493,1,0.11500710034634429
11,43.0,3746.81,2.1,4774.24,0.25,0,9232.99,0.10995467202869183,0,0.10186127273834678
11,25.0,2206.06,7.5,1317.35,0.283,1,2840.63,0.12636436599081946,0,0.12402453033303269
11,31.0,3903.48,13.4,5532.05,0.274,0,3560.73,0.054765961301430625,0,0.04819572043174033
11,38.0,7228.39,1.9,3580.47,0.181,1,9534.51,0.06492831882324804,1,0.06485009329262727
11,44.0,4828.23,3.0,8364.48,0.025,0,6491.45,0.07557301813408156,0,0.06062916834941145
11,18.0,2814.19,0.5,475.3,0.304,0,4169.45,0.09430713339791995,1,0.09607602965167993
11,30.0,5323.79,1.7,952.91,0.428,1,5698.06,0.1016018150613919,0,0.11087243845124621
11,18.0,2031.62,4.0,5972.15,0.439,0,3594.52,0.2295485419426312,0,0.230103159681982
11,20.0,4478.48,1.0,1817.78,0.241,0,16911.27,0.12454462072611984,0,0.13919771493075
11,55.0,7657.96,3.9,3941.84,0.127,1,7657.45,0.03623756056052285,0,0.03218742505116069
11,31.0,2066.09,1.9,4008.11,0.439,1,11549.57,0.3953881160346057,0,0.42191879509891794
11,63.0,5682.89,23.0,7289.26,0.052,0,5145.91,0.012318403841344826,0,0.008473272871983552
11,24.0,2269.91,2.4,2559.68,0.07,0,2599.52,0.07620001773710743,0,0.06652736778044453
11,47.0,3569.07,0.2,2611.93,0.498,0,6321.23,0.11629271647987344,0,0.11524521276294493
11,41.0,1826.17,3.2,2692.01,0.298,0,9205.5,0.14189959111328487,0,0.1347658104927386
11,39.0,6129.71,2.0,6264.62,0.195,0,9400.96,0.06942333050050661,0,0.06430763817555431
11,23.0,2191.92,2.3,4631.25,0.382,1,2113.64,0.27673724447438913,1,0.27876344730743513
11,34.0,3236.23,2.3,2625.84,0.433,2,5462.77,0.31845996709113356,0,0.3395685982869079
11,38.0,6393.96,10.7,379.72,0.096,0,2210.66,0.009243873573123475,0,0.007750656658668372
11,34.0,4659.15,3.4,1585.13,0.333,0,3666.7,0.04807393411297802,0,0.046014296370130985
11,43.0,5496.22,1.5,1116.24,0.18,2,6586.06,0.10919750057419139,0,0.1093459961321405
11,33.0,5777.35,7.9,12294.71,0.47,0,9563.35,0.20382569970705575,0,0.20075923809731036
11,33.0,4367.97,2.9,6454.22,0.144,0,5493.07,0.08638666983630597,0,0.07596504504752585
11,38.0,8707.98,0.8,9579.41,0.382,1,2768.68,0.10181714169789895,1,0.09914225148629374
11,48.0,4683.46,32.5,1617.51,0.1,0,6632.16,0.005763368836451006,0,0.004389169063961622
11,61.0,3398.47,0.1,326.95,0.389,0,3211.73,0.05351596326937686,0,0.04731499616002214
11,30.0,3179.99,6.2,3423.14,0.462,1,4246.45,0.18548193981236172,0,0.19168530699277161
11,18.0,3147.09,9.4,1282.4,0.736,0,5142.12,0.12606437259361827,0,0.14597182403553122
11,47.0,3540.65,2.2,2385.14,0.161,0,3515.98,0.049799892176323565,0,0.041792519856994115
11,52.0,5547.59,0.9,1892.33,0.604,0,6756.26,0.0690984012798456,0,0.07145167182558348
11,25.0,1995.47,2.9,2036.86,0.107,1,7159.74,0.1756938973723219,0,0.17057840499841964
11,52.0,1540.1,3.3,2249.18,0.267,0,8218.09,0.11495136897794503,1,0.10248728991897983
11,45.0,1613.81,40.0,1208.77,0.274,0,10023.29,0.014596323727352093,0,0.011959690073777353
11,25.0,2396.79,0.1,2008.26,0.128,1,4575.23,0.16570043898934667,0,0.1599634491460675
11,18.0,3699.51,5.3,3372.8,0.12,0,2661.17,0.057571437647326536,0,0.05209028306780681
11,31.0,6769.36,8.2,3080.72,0.036,0,2792.59,0.014565409219677734,0,0.012235502023836409
11,50.0,3656.69,4.8,2756.63,0.452,1,11702.76,0.18919114489265604,0,0.1968849886221481
11,32.0,4101.66,5.0,780.4,0.486,0,11021.96,0.09127713090120686,0,0.1001458151322964
11,39.0,4705.89,10.4,2504.61,0.121,0,9596.78,0.03325425018718366,0,0.02959273485878323
11,19.0,5081.6,4.2,1810.14,0.122,0,3667.43,0.035044390789233465,0,0.03276480702534875
11,47.0,6623.49,10.7,2848.15,0.194,0,11430.63,0.022885709495532053,0,0.020900950206973537
11,34.0,2966.01,1.2,5982.3,0.173,0,4514.99,0.12592916532517467,1,0.11088284865490376
11,49.0,3040.79,3.6,1652.21,0.361,0,5834.47,0.07428224810329051,0,0.06843462891491424
11,26.0,2952.77,0.2,3164.57,0.245,0,7429.53,0.13104309621268823,0,0.1286061815032881
11,19.0,7094.67,8.1,2028.4,0.359,0,9233.64,0.034115239201215564,0,0.03714911878112269
11,48.0,5296.75,7.5,2613.47,0.283,0,6442.13,0.03350643545268083,0,0.03002854054506874
11,47.0,3888.44,3.9,390.47,0.538,1,9774.24,0.1484002741069001,0,0.16159420173855057
11,31.0,9912.86,2.5,1802.16,0.329,0,4947.52,0.013068761143292031,0,0.01337295001617286
11,65.0,3124.02,2.3,2750.94,0.296,1,4440.68,0.11356920200504714,0,0.09907035318349737
11,41.0,2354.04,1.1,959.87,0.264,0,4187.38,0.07946256044310157,0,0.07227232831745464
11,37.0,1970.8,2.8,990.87,0.529,0,2766.43,0.11988703262327362,0,0.11950400599902497
11,43.0,4605.62,1.8,4763.97,0.277,0,1212.99,0.059645909042867665,0,0.05150576784157505
11,43.0,2054.47,4.3,1431.31,0.225,0,8272.67,0.08837305682880146,0,0.08065841936576473
11,50.0,4899.21,7.7,6248.77,0.324,0,4371.86,0.057970127559758305,0,0.049697797896911415
11,31.0,3196.66,5.9,3032.7,0.083,1,7126.48,0.11435937340873287,0,0.10641686136823265
11,39.0,2702.89,3.6,1416.39,0.077,0,6628.54,0.057428449445696035,0,0.04967686711715491
11,37.0,5280.48,14.8,721.57,0.375,0,5319.04,0.02097425718030976,0,0.019916407626048946
11,40.0,2773.49,1.1,3295.34,0.428,2,7881.25,0.403149648953808,1,0.4250043778696721
11,56.0,2612.06,5.1,2006.98,0.31,1,8398.03,0.1406475489748966,0,0.13200924220216484
11,36.0,3595.78,0.5,1254.63,0.069,0,3053.79,0.04359882487622556,0,0.03727095717032492
11,36.0,2797.6,5.6,372.62,0.136,0,10577.29,0.06170865730778625,0,0.05774785078875157
11,38.0,5215.85,6.5,1914.88,0.41,0,7571.77,0.04918403800069916,0,0.049278292450112365
12,49.0,3337.89,1.1,2786.19,0.442,0,8734.22,0.12244587378986953,0,0.12017669614732239
12,36.0,2614.44,7.3,5795.3,0.157,1,7518.77,0.18961345459919526,0,0.1745885990133723
12,39.0,2737.29,8.2,2562.58,0.111,0,3108.38,0.044694255905416806,0,0.036721711594535605
12,41.0,4461.01,21.1,6945.17,0.619,1,2803.89,0.10336161138178346,0,0.10039000522221764
12,45.0,3041.35,3.2,274.05,0.041,1,3175.29,0.060589239511985325,0,0.051663557419407376
12,44.0,3205.91,0.2,1296.97,0.213,0,3044.76,0.057789261985084765,0,0.05055962187349717
12,39.0,3316.8,3.6,2638.7,0.285,2,3162.51,0.20959897186504625,0,0.20708533643910115
12,36.0,3375.61,0.1,2024.54,0.199,2,1785.04,0.19363375607923675,0,0.18835281613616423
12,50.0,5509.94,14.7,6403.09,0.607,1,1449.03,0.08478343540832811,1,0.08070525058045458
12,33.0,2510.15,1.0,2940.8,0.154,0,1366.6,0.0787603084777616,0,0.06791230937595782
12,53.0,4038.69,13.0,1155.56,0.341,1,2263.67,0.043004371508436244,0,0.03809038336315628
12,32.0,1842.95,15.0,3900.17,0.219,0,8806.22,0.08432922633886308,0,0.07608578359407445
12,35.0,2879.1,7.5,1313.48,0.263,2,29815.85,0.494284124012521,1,0.5643353394129276
12,46.0,2021.59,0.5,4225.21,0.112,0,13493.94,0.1673379389388654,0,0.1525239796521495
12,64.0,7540.81,4.1,5653.25,0.249,0,5565.89,0.024837197225728313,0,0.020440695803622105
12,18.0,3867.06,2.2,8367.85,0.548,0,3334.56,0.2500695480731214,0,0.2587269430517423
12,48.0,3006.05,8.6,2635.42,0.347,2,3961.5,0.18389747588439323,0,0.17795452555444408
12,43.0,1666.38,1.8,4584.75,0.457,1,5272.38,0.32962707993431467,0,0.327220804455025
12,33.0,1992.76,3.0,2776.56,0.121,1,13815.34,0.24684373095569564,0,0.24746159062089362
